SG_UF_ESCOLA,NO_MUNICIPIO_ESCOLA,NO_ESCOLA_EDUCACENSO,TP_DEPENDENCIA_ADM_ESCOLA,TP_LOCALIZACAO_ESCOLA,NU_MATRICULAS,NU_PARTICIPANTES_NEC_ESP,NU_PARTICIPANTES,NU_TAXA_PARTICIPACAO,NU_MEDIA_CN,NU_MEDIA_CH,NU_MEDIA_LP,NU_MEDIA_MT,NU_MEDIA_RED,INSE,PC_FORMACAO_DOCENTE,NU_TAXA_PERMANENCIA,NU_TAXA_APROVACAO,NU_TAXA_REPROVACAO,NU_TAXA_ABANDONO,PORTE_ESCOLA
GO,Goiânia,COLEGIO ESTADUAL IRMA GABRIELA,2,1,188,1.0,127,67.55,541.27,469.61,498.03,454.81,520.94,Grupo 3,60.3,75.59,83.6,9.3,7.1,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL JARDIM AMERICA,2,1,219,4.0,155,70.78,557.32,481.05,507.66,460.78,535.35,Grupo 3,79.3,47.74,84.7,9.5,5.8,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL JARDIM BALNEARIO MEIA PONTE,2,1,175,6.0,98,56.0,539.48,459.84,493.0,441.26,500.61,Grupo 3,74.8,50.0,98.5,1.3,0.2,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL ROBINHO MARTINS DE AZEVEDO,2,1,289,0.0,161,55.71,536.16,462.42,486.89,444.52,517.14,Grupo 3,77.7,70.19,72.1,11.9,16.0,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL JARDIM VILA BOA,2,1,128,7.0,96,75.0,537.67,474.74,487.33,450.46,526.94,Grupo 3,60.8,60.42,89.6,7.9,2.5,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL JOSE LOBO,2,1,221,0.0,126,57.01,546.37,464.17,501.35,444.59,518.73,Grupo 3,59.3,59.52,74.9,11.9,13.2,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL MAJOR OSCAR ALVELOS,2,1,185,0.0,94,50.81,529.54,458.25,476.48,439.66,502.55,Grupo 3,59.2,54.26,83.6,7.7,8.7,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL PEDRO XAVIER TEIXEIRA,2,1,79,1.0,73,92.41,560.22,471.23,511.45,443.62,581.1,Grupo 3,77.4,54.79,96.0,3.7,0.3,De 61 a 90 alunos
GO,Goiânia,COLEGIO ESTADUAL PREUNIVERSITARIO,2,1,99,2.0,88,88.89,578.92,492.49,527.69,491.51,578.34,Grupo 3,60.5,45.45,93.4,3.8,2.8,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL PROFESSOR JOAQUIM CARVALHO FERREIRA,2,1,44,4.0,33,75.0,565.18,492.62,519.17,470.89,541.82,Grupo 3,61.5,60.61,98.8,1.2,0.0,De 31 a 60 alunos
GO,Goiânia,COLEGIO ESTADUAL PROFESSOR PEDRO GOMES,2,1,78,2.0,71,91.03,569.57,480.05,517.83,472.43,588.73,Grupo 3,63.8,69.01,93.6,4.5,1.9,De 61 a 90 alunos
GO,Goiânia,COLEGIO ESTADUAL PROFESSOR WILMAR GONCALVES DA SILVA,2,1,125,3.0,70,56.0,540.29,455.36,490.68,425.26,496.57,Grupo 3,65.3,65.71,80.3,8.8,10.9,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL PROFESSORA OLGA MANSUR,2,1,123,3.0,70,56.91,543.9,466.13,491.13,449.9,546.29,Grupo 3,58.3,52.86,78.5,8.7,12.8,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL SENADOR TEOTONIO VILELA,2,1,172,2.0,98,56.98,546.12,452.26,500.55,441.23,507.76,Grupo 3,56.0,52.04,92.3,7.5,0.2,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL WALDEMAR MUNDIM,2,1,244,7.0,163,66.8,547.19,475.01,497.51,440.3,559.39,Grupo 3,66.6,67.48,78.5,11.7,9.8,Maior que 90 alunos
GO,Goiânia,COLEGIO GONCALVES LEDO,4,1,94,0.0,71,75.53,545.61,476.0,508.61,458.04,548.45,Grupo 3,62.7,60.56,90.2,9.8,0.0,Maior que 90 alunos
GO,Goiânia,COLEGIO SANTA CLARA,4,1,24,0.0,24,100.0,619.35,544.18,568.03,555.78,625.83,Grupo 5,72.4,83.33,94.7,3.9,1.4,De 1 a 30 alunos
GO,Goiânia,COLEGIO SANTO AGOSTINHO,4,1,90,0.0,88,97.78,650.15,617.56,606.12,623.51,819.55,Grupo 5,89.9,79.55,90.2,9.1,0.7,De 61 a 90 alunos
GO,Goiânia,COLEGIO DELTA I II III,4,1,25,0.0,22,88.0,617.13,552.08,587.28,566.82,654.55,Grupo 5,67.4,63.64,98.6,1.4,0.0,De 1 a 30 alunos
GO,Goiânia,COLEGIO ESTADUAL NOVO HORIZONTE,2,1,314,3.0,165,52.55,548.64,462.76,495.06,449.57,520.24,Grupo 3,65.9,58.79,75.5,13.8,10.7,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL ANTONIO OLIVEIRA DA SILVA,2,1,177,0.0,93,52.54,528.24,459.02,485.86,441.81,502.58,Grupo 3,75.3,67.74,84.7,14.7,0.6,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL PARQUE AMAZONIA,2,1,70,4.0,52,74.29,535.96,465.34,492.63,449.65,506.15,Grupo 3,69.6,59.62,99.0,0.5,0.5,De 61 a 90 alunos
GO,Goiânia,COLEGIO PREVEST,4,1,149,0.0,144,96.64,650.52,582.32,598.22,615.54,748.71,Grupo 5,65.9,65.28,94.7,5.0,0.3,Maior que 90 alunos
GO,Goiânia,COLEGIO PROGRESSIVO,4,1,119,0.0,118,99.16,639.35,603.08,572.5,610.04,812.2,Grupo 5,59.0,86.44,99.1,0.9,0.0,Maior que 90 alunos
GO,Goiânia,COLEGIO DA POLICIA MILITAR DE GOIAS UNIDADE POLIVALENTE MODELO VASCO DOS REIS,2,1,316,7.0,306,96.84,602.18,532.12,555.56,529.93,635.56,Grupo 5,77.8,77.45,93.0,6.4,0.6,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL CASTRO ALVES,2,1,146,1.0,74,50.68,519.87,451.29,472.48,433.05,477.3,Grupo 3,59.8,62.16,81.6,6.2,12.2,Maior que 90 alunos
GO,Goiânia,COLEGIO META BRASIL LTDA UNIDADE I,4,1,52,0.0,44,84.62,594.31,516.55,545.17,491.0,627.73,Grupo 5,52.6,72.73,92.0,7.5,0.5,De 31 a 60 alunos
GO,Goiânia,EDUCANDARIO PARANAIBA,4,1,26,0.0,23,88.46,560.96,499.01,504.06,470.51,539.13,Grupo 4,69.2,52.17,92.4,7.6,0.0,De 1 a 30 alunos
GO,Goiânia,COLEGIO ADVENTISTA SETOR PEDRO LUDOVICO,4,1,25,0.0,24,96.0,606.34,524.35,558.86,589.23,587.5,Grupo 5,69.2,66.67,87.5,12.5,0.0,De 1 a 30 alunos
GO,Goiânia,COLEGIO ADVENTISTA JARDIM EUROPA,4,1,23,0.0,21,91.3,576.58,502.91,527.83,522.55,569.52,Grupo 4,71.4,66.67,86.9,11.9,1.2,De 1 a 30 alunos
GO,Goiânia,ESCOLA SESI CANAA,4,1,106,0.0,95,89.62,578.01,517.28,526.71,512.24,603.58,Grupo 4,84.9,95.79,88.5,10.9,0.6,Maior que 90 alunos
GO,Goiânia,COLEGIO GALATAS,4,1,22,0.0,18,81.82,588.99,504.41,530.9,476.13,612.22,Grupo 4,30.8,66.67,96.8,3.2,0.0,De 1 a 30 alunos
GO,Goiânia,ESCOLA SESI CAMPINAS,4,1,176,1.0,156,88.64,579.35,497.43,529.89,490.22,583.85,Grupo 4,61.5,87.18,98.5,1.2,0.3,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL ALBERT SABIN,2,1,144,4.0,93,64.58,542.02,465.42,491.08,446.42,507.1,Grupo 3,49.2,61.29,83.5,8.4,8.1,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL ARY RIBEIRO VALADAO FILHO,2,1,268,1.0,153,57.09,531.81,458.33,491.26,438.82,509.54,Grupo 3,57.6,66.01,92.0,6.2,1.8,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL CORACAO DE JESUS,2,1,84,0.0,68,80.95,550.97,473.94,496.68,458.17,499.19,Grupo 3,74.8,75.0,87.5,11.5,1.0,De 61 a 90 alunos
GO,Goiânia,COLEGIO ESTADUAL EDMUNDO ROCHA VERA CRUZ,2,1,149,1.0,94,63.09,526.33,453.66,473.23,442.08,497.23,Grupo 3,57.6,71.28,81.1,14.3,4.6,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL JOAO JOSE COUTINHO,2,1,66,2.0,34,51.52,537.43,457.69,487.74,421.93,463.53,Grupo 3,29.1,50.0,90.8,6.0,3.2,De 61 a 90 alunos
GO,Goiânia,COLEGIO ESTADUAL MENINO JESUS,2,1,163,6.0,97,59.51,531.16,454.4,487.22,443.07,483.71,Grupo 3,56.1,61.86,79.9,11.3,8.8,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL MIRIAM BENCHIMOL FERREIRA,2,1,300,1.0,178,59.33,544.51,467.52,496.06,468.31,514.49,Grupo 3,65.4,60.67,72.8,11.6,15.6,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL MURILO BRAGA,2,1,87,0.0,62,71.26,544.04,468.73,487.2,446.66,499.68,Grupo 3,57.8,61.29,82.3,9.8,7.9,De 61 a 90 alunos
GO,Goiânia,COLEGIO ESTADUAL OLAVO BILAC,2,1,240,1.0,126,52.5,542.41,460.31,492.91,456.07,510.95,Grupo 3,67.4,35.71,85.0,2.4,12.6,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL PARQUE DOS BURITIS,2,1,251,0.0,155,61.75,538.32,457.32,489.43,441.28,510.58,Grupo 3,52.4,69.68,93.1,5.4,1.5,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL POLIVALENTE PROFESSOR GOIANY PRATES,2,1,109,2.0,81,74.31,545.68,468.3,504.03,452.82,552.35,Grupo 4,48.4,66.67,80.7,14.0,5.3,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL SEBASTIAO ALVES DE SOUZA,2,1,157,0.0,98,62.42,522.49,455.12,469.94,419.94,474.69,Grupo 3,49.1,66.33,83.8,7.6,8.6,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL SOLON AMARAL,2,1,119,2.0,68,57.14,526.51,455.27,471.66,436.15,487.06,Grupo 3,42.8,57.35,85.1,7.8,7.1,Maior que 90 alunos
GO,Goiânia,COLEGIO AGENOR CARDOSO DE OLIVEIRA,4,1,66,0.0,52,78.79,575.4,485.91,524.62,490.93,578.08,Grupo 4,57.1,88.46,98.5,1.0,0.5,De 61 a 90 alunos
GO,Goiânia,IFG - CAMPUS GOIANIA,1,1,134,0.0,112,83.58,634.09,548.37,583.39,567.75,650.71,Grupo 4,82.8,91.07,82.8,16.4,0.8,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL JARDIM EUROPA,2,1,130,0.0,113,86.92,565.91,480.53,514.45,478.21,544.25,Grupo 4,78.1,76.11,92.0,6.8,1.2,Maior que 90 alunos
GO,Goiânia,COLEGIO ESTADUAL JAYME CAMARA,2,1,133,2.0,67,50.38,513.36,440.87,457.96,414.34,454.93,Grupo 3,61.5,67.16,80.3,10.7,9.0,Maior que 90 alunos
GO,Goiânia,ESCOLA PROFA YOLANDA,4,1,20,0.0,19,95.0,603.55,548.31,557.42,583.01,718.95,Grupo 5,48.6,94.74,100.0,0.0,0.0,De 1 a 30 alunos
GO,Goiânia,IEC PRESIDENTE CASTELLO BRANCO,2,1,305,4.0,230,75.41,537.5,467.47,501.26,446.08,526.52,Grupo 3,54.5,69.13,90.7,9.1,0.2,Maior que 90 alunos
GO,Goiânia,INSTITUTO DE EDUCACAO DE GOIAS,2,1,398,8.0,236,59.3,550.17,462.63,495.62,454.6,511.69,Grupo 3,75.3,43.64,76.4,16.1,7.5,Maior que 90 alunos
GO,Goiânia,INSTITUTO PRESBITERIANO DE EDUCACAO II,4,1,26,0.0,24,92.31,574.48,536.56,528.81,545.2,627.5,Grupo 5,52.8,62.5,95.7,4.3,0.0,De 1 a 30 alunos
GO,Goiânia,LYCEU DE GOIANIA,2,1,152,3.0,145,95.39,577.35,491.5,531.88,481.28,579.07,Grupo 3,85.7,31.03,99.2,0.8,0.0,Maior que 90 alunos
GO,Goianira,COLEGIO ESTADUAL JOSE RODRIGUES NAVES,2,1,240,3.0,121,50.42,541.13,449.66,488.49,438.63,542.48,Grupo 3,53.6,72.73,82.9,10.2,6.9,Maior que 90 alunos
GO,Guapó,COLEGIO ESTADUAL PROFESSORA LIODOSIA SERRA RAMOS,2,1,144,3.0,89,61.81,527.45,445.1,484.9,418.1,508.09,Grupo 3,33.6,88.76,85.0,9.1,5.9,Maior que 90 alunos
GO,Hidrolândia,COLEGIO ESTADUAL ADEMAR ALVES DE SOUZA,2,1,19,0.0,11,57.89,526.12,484.82,473.61,489.27,560.0,Grupo 3,28.9,90.91,86.9,6.6,6.5,De 1 a 30 alunos
GO,Hidrolândia,COLEGIO ESTADUAL DEPUTADO MANOEL MENDONCA,2,1,126,1.0,85,67.46,541.08,469.37,497.88,443.98,506.82,Grupo 3,45.7,82.35,75.9,15.9,8.2,Maior que 90 alunos
GO,Leopoldo de Bulhões,COLEGIO ESTADUAL SALIM AFIUNE,2,1,60,2.0,38,63.33,539.79,459.17,492.94,458.52,494.74,Grupo 3,35.9,94.74,97.2,2.8,0.0,De 31 a 60 alunos
GO,Nerópolis,COLEGIO ESTADUAL DOUTOR NEGREIROS,2,1,170,0.0,107,62.94,549.64,464.75,494.6,442.65,486.92,Grupo 3,57.1,84.11,86.9,6.9,6.2,Maior que 90 alunos
GO,Nerópolis,COLEGIO ESTADUAL MARTINIANO DE CARVALHO,2,1,28,2.0,18,64.29,525.88,439.68,469.07,422.89,497.78,Grupo 3,24.6,83.33,80.4,10.7,8.9,De 1 a 30 alunos
GO,Santo Antônio de Goiás,COLEGIO ESTADUAL PADRE ALEXANDRE DE MORAIS,2,1,55,1.0,35,63.64,533.48,461.55,478.85,432.71,513.71,Grupo 3,29.7,82.86,94.0,5.1,0.9,De 31 a 60 alunos
GO,Terezópolis de Goiás,COLEGIO ESTADUAL ALFREDO NASSER,2,1,87,0.0,50,57.47,534.08,454.52,471.37,439.36,485.6,Grupo 3,50.0,84.0,83.3,10.1,6.6,De 61 a 90 alunos
GO,Trindade,COLEGIO ESTADUAL PADRE PELAGIO,2,1,92,1.0,53,57.61,531.71,468.0,482.45,447.25,510.57,Grupo 3,58.7,71.7,79.5,5.7,14.8,Maior que 90 alunos
GO,Trindade,COLEGIO APHONSIANO,4,1,53,1.0,48,90.57,621.44,570.11,571.46,580.91,642.5,Grupo 5,62.0,79.17,91.9,8.1,0.0,De 31 a 60 alunos
GO,Trindade,COLEGIO ESTADUAL DIVINO PAI ETERNO,2,1,451,3.0,310,68.74,548.09,465.38,502.73,456.64,557.87,Grupo 3,46.6,78.06,79.4,10.7,9.9,Maior que 90 alunos
GO,Trindade,COLEGIO ESTADUAL MENINO JESUS,2,1,107,1.0,63,58.88,518.4,443.64,461.97,423.59,453.4,Grupo 3,24.6,84.13,87.7,4.3,8.0,Maior que 90 alunos
GO,Trindade,COLEGIO ESTADUAL SENADOR THEOTONIO VILELLA,2,1,93,1.0,49,52.69,536.79,448.26,481.57,434.67,514.69,Grupo 3,24.8,67.35,89.9,7.0,3.1,Maior que 90 alunos
GO,Trindade,COLEGIO ESTADUAL CESAR ALENCASTRO VEIGA,2,1,142,1.0,71,50.0,513.64,436.52,468.83,418.96,454.93,Grupo 3,29.9,56.34,85.3,3.2,11.5,Maior que 90 alunos
GO,Abadia de Goiás,COLEGIO ESTADUAL MANOEL LIBANIO DA SILVA,2,1,85,1.0,47,55.29,546.1,462.07,499.11,447.28,546.81,Grupo 3,28.1,61.7,85.6,7.8,6.6,De 61 a 90 alunos
GO,Damianópolis,COLEGIO ESTADUAL JULIO MOREIRA DE MOURA,2,1,34,3.0,20,58.82,531.97,439.5,485.26,447.52,472.0,Grupo 1,25.4,75.0,97.9,0.7,1.4,De 31 a 60 alunos
GO,Iaciara,COLEGIO ESTADUAL JOAQUIM VIEIRA DE BRITO,2,1,79,3.0,44,55.7,512.23,436.23,444.43,415.52,440.91,Grupo 3,32.5,84.09,96.4,3.1,0.5,De 61 a 90 alunos
GO,Iaciara,COLEGIO ESTADUAL RAIMUNDO ROCHA RIBEIRO,2,1,100,1.0,73,73.0,497.84,429.9,435.22,418.01,418.08,Grupo 2,33.6,80.82,97.9,1.1,1.0,Maior que 90 alunos
GO,Mambaí,COLEGIO ESTADUAL SEBASTIAO MOREIRA DA SILVEIRA,2,1,107,0.0,61,57.01,526.25,437.79,456.86,426.36,476.39,Grupo 3,30.4,95.08,94.0,4.1,1.9,Maior que 90 alunos
GO,Posse,COLEGIO ESTADUAL ARGEMIRO ANTONIO DE ARAUJO,2,1,207,3.0,114,55.07,526.71,446.63,472.31,425.96,502.89,Grupo 2,45.2,67.54,84.4,6.3,9.3,Maior que 90 alunos
GO,Posse,COLEGIO MUNICIPAL CASTRO ALVES,3,1,51,0.0,47,92.16,589.25,512.84,533.64,520.56,662.13,Grupo 5,38.5,85.11,95.5,4.5,0.0,De 31 a 60 alunos
GO,Posse,COLEGIO ESTADUAL DO POVOADO BARREIRO,2,2,21,0.0,11,52.38,512.19,444.57,432.55,402.05,405.45,Grupo 1,5.3,90.91,90.6,5.7,3.7,De 1 a 30 alunos
GO,Posse,COLEGIO IMACULADO CORACAO DE MARIA,4,1,16,0.0,16,100.0,613.88,532.76,547.87,526.9,628.75,Grupo 4,55.8,62.5,94.6,5.4,0.0,De 1 a 30 alunos
GO,São Domingos,COLEGIO ESTADUAL JOAO HONORATO,2,1,76,0.0,42,55.26,513.37,439.69,449.9,409.12,463.81,Grupo 2,38.2,80.95,88.2,9.1,2.7,De 61 a 90 alunos
GO,Simolândia,COLEGIO ESTADUAL ELVIRA LEAO BARRETO,2,1,105,0.0,58,55.24,517.03,439.84,453.61,432.04,457.93,Grupo 2,22.2,86.21,84.3,8.6,7.1,Maior que 90 alunos
GO,Abadiânia,COLEGIO ESTADUAL OSORIO RODRIGUES CAMARGO,2,1,140,0.0,73,52.14,517.19,441.95,462.08,431.63,432.33,Grupo 3,42.2,83.56,83.1,6.7,10.2,Maior que 90 alunos
GO,Abadiânia,INSTITUTO ADVENTISTA BRASIL CENTRAL,4,2,96,0.0,75,78.13,577.93,498.6,522.6,496.79,627.2,Grupo 4,76.7,61.33,95.0,5.0,0.0,Maior que 90 alunos
GO,Água Fria de Goiás,COLEGIO ESTADUAL AGUA FRIA,2,1,51,1.0,28,54.9,534.09,433.35,467.6,439.8,425.71,Grupo 3,32.8,82.14,96.9,2.4,0.7,De 31 a 60 alunos
GO,Alexânia,COLEGIO ESTADUAL 31 DE MARCO,2,1,158,0.0,83,52.53,529.44,450.78,465.16,439.31,474.46,Grupo 3,45.9,75.9,76.7,12.1,11.2,Maior que 90 alunos
GO,Alexânia,COLEGIO ESTADUAL 13 DE MAIO,2,1,73,0.0,47,64.38,535.8,446.69,487.83,469.75,509.79,Grupo 3,50.7,87.23,89.3,5.7,5.0,De 61 a 90 alunos
GO,Alexânia,COLEGIO PEDACINHO DO CEU,4,1,19,1.0,13,68.42,574.17,460.3,533.08,500.32,526.15,Grupo 5,33.3,84.62,97.5,2.5,0.0,De 1 a 30 alunos
GO,Alexânia,COLEGIO SOCIAL EVANGELICO,4,1,16,0.0,14,87.5,548.18,471.41,476.66,474.66,531.43,Grupo 4,15.1,0.0,100.0,0.0,0.0,De 1 a 30 alunos
GO,Cidade Ocidental,COLEGIO ESTADUAL OCIDENTAL,2,1,237,0.0,137,57.81,535.04,442.74,487.25,430.52,487.45,Grupo 3,38.7,71.53,92.6,1.4,6.0,Maior que 90 alunos
GO,Cocalzinho de Goiás,COLEGIO ESTADUAL THIAGO VIDAL FERNANDES,2,1,108,1.0,58,53.7,528.13,450.6,466.71,437.96,464.14,Grupo 3,29.4,91.38,80.1,9.6,10.3,Maior que 90 alunos
GO,Corumbá de Goiás,COLEGIO ESTADUAL ANDRE GAUDIE,2,1,113,1.0,67,59.29,538.58,470.73,475.9,454.03,500.0,Grupo 3,60.1,97.01,95.3,1.7,3.0,Maior que 90 alunos
GO,Cristalina,COLEGIO MARIA MONTESSORI,4,1,21,0.0,18,85.71,584.32,514.5,535.54,522.45,572.22,Grupo 4,42.4,44.44,96.8,2.2,1.0,De 1 a 30 alunos
GO,Cristalina,COLEGIO ESTADUAL OLGA AGUIAR MOHN,2,1,205,0.0,105,51.22,523.01,452.29,465.82,426.52,470.1,Grupo 3,22.8,52.38,94.3,5.7,0.0,Maior que 90 alunos
GO,Formosa,COLEGIO DOS SAGRADOS CORACOES,4,1,61,1.0,52,85.25,569.72,488.94,524.32,489.46,554.62,Grupo 4,61.5,82.69,98.3,1.7,0.0,De 61 a 90 alunos
GO,Formosa,COLEGIO ESTADUAL HUGO LOBO,2,1,268,0.0,139,51.87,522.3,440.07,478.13,441.44,493.53,Grupo 3,47.6,76.26,80.9,19.0,0.1,Maior que 90 alunos
GO,Formosa,COLEGIO ESTADUAL PROFESSOR SERGIO FAYAD GENEROSO,2,1,86,0.0,80,93.02,566.72,475.54,513.28,480.3,542.25,Grupo 3,44.2,63.75,93.3,6.7,0.0,De 61 a 90 alunos
GO,Formosa,COLEGIO SAO JOSE,4,1,73,0.0,66,90.41,590.95,514.6,546.41,502.46,560.3,Grupo 4,87.5,78.79,91.5,8.5,0.0,De 61 a 90 alunos
GO,Formosa,COLEGIO ESTADUAL DOUTOR JOSE BALDUINO DE SOUZA DECIO,2,1,68,1.0,42,61.76,540.93,462.89,500.61,444.21,490.95,Grupo 3,57.4,54.76,77.7,16.3,6.0,De 61 a 90 alunos
GO,Valparaíso de Goiás,CENTRO EDUCACIONAL BALAO MAGICO LTDA,4,1,38,0.0,31,81.58,565.8,504.39,524.95,475.19,550.97,Grupo 5,61.5,61.29,96.5,3.5,0.0,De 31 a 60 alunos
GO,Luziânia,COLEGIO ESTADUAL PROFESSOR ANTONIO VALDIR RORIZ,2,1,288,0.0,186,64.58,535.49,458.5,485.17,447.64,502.9,Grupo 3,38.5,69.35,79.5,14.8,5.7,Maior que 90 alunos
GO,Valparaíso de Goiás,COLEGIO ESTADUAL VALPARAIZO,2,1,381,1.0,228,59.84,537.94,448.84,489.45,434.13,499.74,Grupo 3,61.9,61.4,81.2,12.1,6.7,Maior que 90 alunos
GO,Luziânia,COLEGIO SANTA LUZIA LTDA,4,1,35,0.0,28,80.0,604.2,545.58,549.97,545.12,588.75,Grupo 5,73.3,82.14,86.3,13.7,0.0,De 31 a 60 alunos
GO,Luziânia,CVO INTERATIVO,4,1,39,0.0,38,97.44,605.01,537.5,550.97,538.96,587.89,Grupo 5,38.5,94.74,97.1,2.9,0.0,De 31 a 60 alunos
GO,Luziânia,COLEGIO ESTADUAL PROFESSOR ANTONIO MARCO DE ARAUJO,2,1,111,0.0,61,54.95,527.4,433.12,473.26,419.18,476.07,Grupo 3,39.0,73.77,83.8,13.1,3.1,Maior que 90 alunos
GO,Valparaíso de Goiás,COLEGIO ESTADUAL ALMIRANTE TAMANDARE,2,1,92,1.0,64,69.57,539.84,455.52,488.62,435.04,485.63,Grupo 3,18.1,57.81,90.4,5.8,3.8,Maior que 90 alunos
GO,Valparaíso de Goiás,COLEGIO ESTADUAL DESEMBARGADOR DILERMANDO MEIRELES,2,1,101,0.0,76,75.25,552.36,467.29,505.27,446.51,510.79,Grupo 3,53.7,65.79,84.7,10.5,4.8,Maior que 90 alunos
GO,Valparaíso de Goiás,COLEGIO SANTO ANTONIO,4,1,29,0.0,25,86.21,592.31,510.56,544.76,495.76,581.6,Grupo 5,56.8,88.0,98.8,1.2,0.0,De 1 a 30 alunos
GO,Luziânia,COLEGIO ESTADUAL CONEGO RAMIRO,2,1,71,2.0,45,63.38,526.74,463.87,484.26,453.23,497.33,Grupo 4,7.9,53.33,89.4,7.6,3.0,De 61 a 90 alunos
GO,Luziânia,COLEGIO ESTADUAL EPAMINONDAS RORIZ,2,1,43,1.0,26,60.47,528.14,444.85,494.91,469.96,483.31,Grupo 4,24.5,76.92,93.1,5.9,1.0,De 31 a 60 alunos
GO,Luziânia,COLEGIO ESTADUAL PROFESSOR JOSE CARNEIRO FILHO,2,1,71,0.0,41,57.75,506.22,449.63,472.55,459.09,470.73,Grupo 3,31.0,60.98,84.3,10.1,5.6,De 61 a 90 alunos
GO,Luziânia,COLEGIO ESTADUAL PROFESSORA LOURDES DE OLIVEIRA SAMPAIO,2,1,160,0.0,97,60.63,536.38,458.15,485.83,434.2,514.02,Grupo 3,37.0,74.23,79.8,14.9,5.3,Maior que 90 alunos
GO,Valparaíso de Goiás,INSTITUTO EDUCACIONAL EXITO LTDA,4,1,41,0.0,36,87.8,558.7,470.47,506.09,461.78,548.89,Grupo 4,0.0,5.56,98.1,1.0,0.9,De 31 a 60 alunos
GO,Novo Gama,INSTITUTO EDUCACIONAL EXITO LTDA,4,1,19,0.0,12,63.16,545.96,470.35,491.22,438.29,541.67,Grupo 3,15.4,100.0,94.4,5.6,0.0,De 1 a 30 alunos
GO,Valparaíso de Goiás,COLEGIO ESTADUAL JARDIM ORIENTE,2,1,201,3.0,105,52.24,516.96,437.93,466.24,424.2,464.57,Grupo 3,38.4,60.95,89.4,8.5,2.1,Maior que 90 alunos
GO,Valparaíso de Goiás,ESCOLA RIO BRANCO LTDA,4,1,22,0.0,20,90.91,594.55,530.23,552.28,544.53,650.0,Grupo 4,30.8,55.0,98.6,1.4,0.0,De 1 a 30 alunos
GO,Valparaíso de Goiás,SOCIEDADE EDUCACIONAL VALPARAISO LTDA-ME,4,1,22,0.0,20,90.91,579.09,511.41,536.09,477.18,563.0,Grupo 5,32.4,75.0,94.0,4.8,1.2,De 1 a 30 alunos
GO,Padre Bernardo,COLEGIO ESTADUAL PROFESSOR JOSE MONTEIRO LIMA,2,1,178,2.0,136,76.4,537.4,448.57,474.35,432.4,508.09,Grupo 3,44.9,89.71,90.5,3.1,6.4,Maior que 90 alunos
GO,Pirenópolis,COLEGIO ESTADUAL COMENDADOR CHRISTOVAM DE OLIVEIRA,2,1,206,2.0,108,52.43,535.99,457.54,483.38,437.06,476.3,Grupo 3,29.4,80.56,86.9,5.9,7.2,Maior que 90 alunos
GO,Vila Propício,COLEGIO ESTADUAL DOM PEDRO II,2,2,34,0.0,24,70.59,532.03,459.49,479.37,438.82,498.33,Grupo 3,27.9,83.33,94.3,5.7,0.0,De 31 a 60 alunos
GO,Vila Propício,COLEGIO ESTADUAL JOSE DE ANCHIETA,2,1,24,1.0,15,62.5,519.33,458.73,459.49,419.07,481.33,Grupo 3,25.0,80.0,93.3,2.7,4.0,De 1 a 30 alunos
GO,Planaltina,COLEGIO VOO LIVRE LTDA,4,1,35,0.0,31,88.57,593.99,489.56,531.81,513.88,615.48,Grupo 5,30.8,100.0,93.0,6.0,1.0,De 31 a 60 alunos
GO,Planaltina,CENTRO INTEGRADO DE EDUCACAO MODELO CIEM,2,1,192,0.0,129,67.19,521.45,446.21,482.44,430.75,481.4,Grupo 3,58.9,75.97,84.3,10.2,5.5,Maior que 90 alunos
GO,Planaltina,COLEGIO ESTADUAL COMPLEXO N 01,2,1,201,1.0,110,54.73,523.17,448.08,470.28,421.77,514.18,Grupo 3,43.5,74.55,79.8,9.2,11.0,Maior que 90 alunos
